,epic,expiry,name,forceOpenAllowed,stopsLimitsAllowed,lotSize,unit,type,controlledRiskAllowed,streamingPricesAvailable,marketId,currencies,sprintMarketsMinimumExpiryTime,sprintMarketsMaximumExpiryTime,marginDepositBands,marginFactor,marginFactorUnit,slippageFactor,limitedRiskPremium,openingHours,expiryDetails,rolloverDetails,newsCode,chartCode,country,valueOfOnePip,onePipMeans,contractSize,specialInfo,minStepDistance,minDealSize,minControlledRiskStopDistance,minNormalStopOrLimitDistance,maxStopOrLimitDistance,marketOrderPreference,trailingStopsPreference,marketStatus,netChange,percentageChange,updateTime,delayTime,bid,offer,high,low,binaryOdds,decimalPlacesFactor,scalingFactor,controlledRiskExtraSpread,file_name,spread,average,diff_high-low,percent_spread-hl
5108,KA.D.HIK.DAILY.IP,DFB,Hikma Pharmaceuticals PLC,True,True,1.0,AMOUNT,SHARES,True,False,HIK-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 242, 'margin': 20, 'currency': 'GBP'}, {'min': 242, 'max': 1210, 'margin': 20, 'currency': 'GBP'}, {'min': 1210, 'max': 2783, 'margin': 45, 'currency': 'GBP'}, {'min': 2783, 'max': None, 'margin': 75, 'currency': 'GBP'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HIK.L,HIK,GB,,,,"['Closing Only', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-26.5,-1.11,14:05:15,0,2362.6,2369.4,2399.4,2357.6,,1,1,0.0,Hikma Pharmaceuticals PLC_5Min_ID_KA.D.HIK.DAILY.IP_ID_.csv,11.0,2494.0,429.60000000000036,2.5605214152700166
5109,KA.D.HILS.DAILY.IP,DFB,Hill & Smith Holdings PLC,True,True,1.0,AMOUNT,SHARES,True,False,HILS-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 150, 'margin': 25, 'currency': 'GBP'}, {'min': 150, 'max': 450, 'margin': 40, 'currency': 'GBP'}, {'min': 450, 'max': 600, 'margin': 60, 'currency': 'GBP'}, {'min': 600, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HILS.L,HILS,GB,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-15.0,-1.16,14:04:03,0,1273.7,1287.3,1315.3,1268.8,,1,1,0.0,Hill & Smith Holdings PLC_5Min_ID_KA.D.HILS.DAILY.IP_ID_.csv,16.800000000000182,1349.0,169.5999999999999,9.905660377358604
5110,SC.D.HILUS.DAILY.IP,DFB,Hill International Inc,True,True,1.0,AMOUNT,SHARES,True,False,HIL-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396619, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 42, 'margin': 25, 'currency': 'USD'}, {'min': 42, 'max': 168, 'margin': 40, 'currency': 'USD'}, {'min': 168, 'max': 189, 'margin': 60, 'currency': 'USD'}, {'min': 189, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HILI.N,HIL,US,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:03,0,282.0,284.0,,,,1,1,0.849,Hill International Inc_5Min_ID_SC.D.HILUS.DAILY.IP_ID_.csv,5.0,193.5,101.0,4.9504950495049505
5111,SC.D.HRCUS.DAILY.IP,DFB,Hill-Rom Holdings Inc,True,True,1.0,AMOUNT,SHARES,True,False,HRC-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3966175, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 20, 'margin': 20, 'currency': 'USD'}, {'min': 20, 'max': 100, 'margin': 20, 'currency': 'USD'}, {'min': 100, 'max': 400, 'margin': 45, 'currency': 'USD'}, {'min': 400, 'max': None, 'margin': 75, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HRC.N,HRC,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:02,0,10925.0,10933.0,,,,2,1,32.79,Hill-Rom Holdings Inc_5Min_ID_SC.D.HRCUS.DAILY.IP_ID_.csv,110.0,9652.0,1334.0,8.245877061469265
5112,SC.D.HIUS.DAILY.IP,DFB,Hillenbrand Inc,True,True,1.0,AMOUNT,SHARES,True,False,HI-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3966175, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 30, 'margin': 35, 'currency': 'USD'}, {'min': 30, 'max': 210, 'margin': 35, 'currency': 'USD'}, {'min': 210, 'max': 600, 'margin': 54.95, 'currency': 'USD'}, {'min': 600, 'max': None, 'margin': 75, 'currency': 'USD'}]",35,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HI.N,HI,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:03,0,4416.0,4424.0,,,,2,1,13.26,Hillenbrand Inc_5Min_ID_SC.D.HIUS.DAILY.IP_ID_.csv,33.0,3936.5,1019.0,3.23846908734053
5113,SC.D.HTHUS.DAILY.IP,DFB,Hilltop Holdings Inc,True,True,1.0,AMOUNT,SHARES,True,False,HTH-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3966165, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 30, 'margin': 20, 'currency': 'USD'}, {'min': 30, 'max': 210, 'margin': 25.05, 'currency': 'USD'}, {'min': 210, 'max': 600, 'margin': 55.05, 'currency': 'USD'}, {'min': 600, 'max': None, 'margin': 75, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HTH.N,HTH,US,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:16,0,3148.0,3156.0,,,,2,1,9.46,Hilltop Holdings Inc_5Min_ID_SC.D.HTHUS.DAILY.IP_ID_.csv,36.0,2549.0,867.0,4.1522491349480966
5114,AC.D.1623HK.DAILY.IP,DFB,Hilong Holding Limited,True,True,1.0,AMOUNT,SHARES,True,False,1623-HK,"[{'code': 'HKD', 'symbol': 'HK', 'baseExchangeRate': 10.8276, 'exchangeRate': 0.09, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 1182, 'margin': 25, 'currency': 'HKD'}, {'min': 1182, 'max': 7092, 'margin': 40, 'currency': 'HKD'}, {'min': 7092, 'max': 11820, 'margin': 60, 'currency': 'HKD'}, {'min': 11820, 'max': None, 'margin': 75, 'currency': 'HKD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}",,"{'lastDealingDate': '2029-04-06T08:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,1623.HK,1623,HK,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'POINTS', 'value': 0.01}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,-0.5,-1.27,08:10:00,0,38.9,39.1,44.61,37.9,,2,1,0.117,Hilong Holding Limited_5Min_ID_AC.D.1623HK.DAILY.IP_ID_.csv,1.4100000000000001,21.755000000000003,15.559999999999995,9.06169665809769
5115,KA.D.HFG.DAILY.IP,DFB,Hilton Food Group PLC,True,True,1.0,AMOUNT,SHARES,True,False,HFG-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 70, 'margin': 25, 'currency': 'GBP'}, {'min': 70, 'max': 210, 'margin': 40, 'currency': 'GBP'}, {'min': 210, 'max': 280, 'margin': 60, 'currency': 'GBP'}, {'min': 280, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HFG.L,HFG,GB,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 7.5}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,0.0,0.0,12:47:24,0,1053.4,1067.6,1082.7,1051.4,,1,1,0.0,Hilton Food Group PLC_5Min_ID_KA.D.HFG.DAILY.IP_ID_.csv,15.199999999999818,1039.0,233.4000000000001,6.51242502142237
5116,SC.D.HGVUS.DAILY.IP,DFB,Hilton Grand Vacations Inc,True,True,1.0,AMOUNT,SHARES,True,False,HGV-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396621, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 60, 'margin': 50, 'currency': 'USD'}, {'min': 60, 'max': 360, 'margin': 50, 'currency': 'USD'}, {'min': 360, 'max': 1200, 'margin': 50, 'currency': 'USD'}, {'min': 1200, 'max': None, 'margin': 75, 'currency': 'USD'}]",50,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,HGV.N,HGV,US,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:06,0,3729.0,3737.0,,,,2,1,11.2,Hilton Grand Vacations Inc_5Min_ID_SC.D.HGVUS.DAILY.IP_ID_.csv,43.0,2955.5,643.0,6.6874027993779155
5117,SC.D.HLTUS.DAILY.IP,DFB,Hilton Worldwide Holdings Inc,True,True,1.0,AMOUNT,SHARES,True,False,HLT-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396621, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 40, 'margin': 25, 'currency': 'USD'}, {'min': 40, 'max': 260, 'margin': 40, 'currency': 'USD'}, {'min': 260, 'max': 1340, 'margin': 50, 'currency': 'USD'}, {'min': 1340, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HLT.N,HLT,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:02:37,0,11139.0,11147.0,,,,2,1,33.43,Hilton Worldwide Holdings Inc_5Min_ID_SC.D.HLTUS.DAILY.IP_ID_.csv,40.0,10575.0,1674.0,2.3894862604540026
5118,UB.D.HIMX.DAILY.IP,DFB,Himax Technologies Inc - ADR,True,True,1.0,AMOUNT,SHARES,True,False,HIMX-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396621, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 350, 'margin': 20, 'currency': 'USD'}, {'min': 350, 'max': 2100, 'margin': 30, 'currency': 'USD'}, {'min': 2100, 'max': 6650, 'margin': 60, 'currency': 'USD'}, {'min': 6650, 'max': None, 'margin': 75, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HIMX.O,HIMX,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 12.5}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:54,0,1524.0,1524.0,,,,2,1,0.0,Himax Technologies Inc - ADR_5Min_ID_UB.D.HIMX.DAILY.IP_ID_.csv,7.0,652.5,1138.0,0.6151142355008787
5119,UB.D.HIFSUS.DAILY.IP,DFB,Hingham Institution for Savings,True,True,1.0,AMOUNT,SHARES,True,False,HIFS-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396621, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 10, 'margin': 50, 'currency': 'USD'}, {'min': 10, 'max': 30, 'margin': 50, 'currency': 'USD'}, {'min': 30, 'max': 35, 'margin': 60, 'currency': 'USD'}, {'min': 35, 'max': None, 'margin': 75, 'currency': 'USD'}]",50,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HIFS.O,HIFS,US,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:29,0,24774.0,24774.0,,,,2,1,0.0,Hingham Institution for Savings_5Min_ID_UB.D.HIFSUS.DAILY.IP_ID_.csv,507.0,22250.5,5479.0,9.253513414856727
5120,EC.D.HIPAYFP.DAILY.IP,DFB,HiPay Group SA,True,True,1.0,AMOUNT,SHARES,True,False,HIPAY-FR,"[{'code': 'EUR', 'symbol': 'E', 'baseExchangeRate': 1.15623, 'exchangeRate': 0.9, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 24, 'margin': 25, 'currency': 'EUR'}, {'min': 24, 'max': 72, 'margin': 40, 'currency': 'EUR'}, {'min': 72, 'max': 84, 'margin': 60, 'currency': 'EUR'}, {'min': 84, 'max': None, 'margin': 75, 'currency': 'EUR'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:25', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HIPAY.PA,HIPAY,FR,,,,"['Closing Only', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'POINTS', 'value': 0.1}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-5.0,-0.3,13:41:13,0,1611.0,1629.1,1639.1,1611.0,,1,1,4.86,HiPay Group SA_5Min_ID_EC.D.HIPAYFP.DAILY.IP_ID_.csv,,,588.5,
5121,KC.D.SONGLN.DAILY.IP,DFB,Hipgnosis Songs Fund Limited,True,True,1.0,AMOUNT,SHARES,True,False,SONG-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 500, 'margin': 25, 'currency': 'GBP'}, {'min': 500, 'max': 1500, 'margin': 40, 'currency': 'GBP'}, {'min': 1500, 'max': 3000, 'margin': 60, 'currency': 'GBP'}, {'min': 3000, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 3, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,SONG.L,SONG,GB,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 12.5}","{'unit': 'POINTS', 'value': 0.1}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,0.75,0.64,13:13:59,0,116.7,117.85,119.3,116.21,,2,1,0.0,Hipgnosis Songs Fund Limited_5Min_ID_KC.D.SONGLN.DAILY.IP_ID_.csv,1.1099999999999994,122.255,5.489999999999995,20.218579234972687
5122,KA.D.HSX.DAILY.IP,DFB,Hiscox Ltd,True,True,1.0,AMOUNT,SHARES,True,False,HSX-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 312, 'margin': 20, 'currency': 'GBP'}, {'min': 312, 'max': 1560, 'margin': 20, 'currency': 'GBP'}, {'min': 1560, 'max': 3900, 'margin': 45, 'currency': 'GBP'}, {'min': 3900, 'max': None, 'margin': 75, 'currency': 'GBP'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,HSX.L,HSX,GB,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-19.8,-2.04,14:05:15,0,948.6,954.3,979.0,945.0,,1,1,0.0,Hiscox Ltd_5Min_ID_KA.D.HSX.DAILY.IP_ID_.csv,9.5,1011.75,115.69999999999993,8.210890233362148
5123,AC.D.921HK.DAILY.IP,DFB,Hisense Kelon Electrical Holdings Company Limited,True,True,1.0,AMOUNT,SHARES,True,False,921-HK,"[{'code': 'HKD', 'symbol': 'HK', 'baseExchangeRate': 10.8276, 'exchangeRate': 0.09, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 800, 'margin': 35, 'currency': 'HKD'}, {'min': 800, 'max': 4800, 'margin': 35, 'currency': 'HKD'}, {'min': 4800, 'max': 12000, 'margin': 59.85, 'currency': 'HKD'}, {'min': 12000, 'max': None, 'margin': 75, 'currency': 'HKD'}]",35,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}",,"{'lastDealingDate': '2029-04-06T08:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,0921.HK,921,HK,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'POINTS', 'value': 0.01}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,-96.0,-6.33,08:10:00,0,1416.0,1424.0,1538.0,1416.0,,2,1,4.26,Hisense Kelon Electrical Holdings Company Limited_5Min_ID_AC.D.921HK.DAILY.IP_ID_.csv,15.800000000000182,1147.0,672.5999999999999,2.349093071662234
